PERIOD_BEGIN,PERIOD_END,PERIOD_DURATION,REGION_TYPE,REGION_TYPE_ID,TABLE_ID,IS_SEASONALLY_ADJUSTED,REGION,CITY,STATE,STATE_CODE,PROPERTY_TYPE,PROPERTY_TYPE_ID,MEDIAN_SALE_PRICE,MEDIAN_SALE_PRICE_MOM,MEDIAN_SALE_PRICE_YOY,MEDIAN_LIST_PRICE,MEDIAN_LIST_PRICE_MOM,MEDIAN_LIST_PRICE_YOY,MEDIAN_PPSF,MEDIAN_PPSF_MOM,MEDIAN_PPSF_YOY,MEDIAN_LIST_PPSF,MEDIAN_LIST_PPSF_MOM,MEDIAN_LIST_PPSF_YOY,HOMES_SOLD,HOMES_SOLD_MOM,HOMES_SOLD_YOY,PENDING_SALES,PENDING_SALES_MOM,PENDING_SALES_YOY,NEW_LISTINGS,NEW_LISTINGS_MOM,NEW_LISTINGS_YOY,INVENTORY,INVENTORY_MOM,INVENTORY_YOY,MONTHS_OF_SUPPLY,MONTHS_OF_SUPPLY_MOM,MONTHS_OF_SUPPLY_YOY,MEDIAN_DOM,MEDIAN_DOM_MOM,MEDIAN_DOM_YOY,AVG_SALE_TO_LIST,AVG_SALE_TO_LIST_MOM,AVG_SALE_TO_LIST_YOY,SOLD_ABOVE_LIST,SOLD_ABOVE_LIST_MOM,SOLD_ABOVE_LIST_YOY,PRICE_DROPS,PRICE_DROPS_MOM,PRICE_DROPS_YOY,OFF_MARKET_IN_TWO_WEEKS,OFF_MARKET_IN_TWO_WEEKS_MOM,OFF_MARKET_IN_TWO_WEEKS_YOY,PARENT_METRO_REGION,PARENT_METRO_REGION_METRO_CODE,LAST_UPDATED,Id
2014-01-01,2014-03-31,90,neighborhood,1,351654,0,"Midlothian, VA - Salisbury",Midlothian,Virginia,VA,Single Family Residential,6,385000.0000,-0.03990024938,0.09375,425000.0000,0.07594936709,-0.05539812191,133.8000,-0.03712517647,0.1525957221,136.5207,0.03237327189,0.01080408349,10,-0.0909,-0.3333,10,-0.0909,-0.2857,9,0.2857,-0.6786,6,0.5,-0.6842,NULL,NULL,NULL,52.0000,1,-3.0000,0.9700,-0.0005810821492,0.007835096246,0.0000,0,0,NULL,NULL,NULL,0.0000,0,0,"Richmond, VA",40060,2025-08-01 14:37:32.7980000 +00:00,10173
2018-10-01,2018-12-31,90,neighborhood,1,63604,0,"Danville, CA - La Gonda Way",Danville,California,CA,Condo/Co-op,3,507500.0000,0,NULL,NULL,NULL,NULL,501.4822,0,NULL,NULL,NULL,NULL,1,0.0000,NULL,1,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.0000,0,NULL,0.9769,0,NULL,0.0000,0,NULL,NULL,NULL,NULL,0.0000,0,NULL,"Oakland, CA",36084,2025-08-01 14:37:32.7980000 +00:00,10174
2018-03-01,2018-05-31,90,neighborhood,1,547488,0,"Los Angeles, CA - Westwood Village",Los Angeles,California,CA,All Residential,-1,625000.0000,0,0.05485232068,NULL,NULL,NULL,937.0315,0,0.1513230726,NULL,NULL,NULL,1,0.0000,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.0000,0,9.0000,0.9630,0,-0.3391777714,0.0000,0,-1,NULL,NULL,NULL,NULL,NULL,NULL,"Los Angeles, CA",31084,2025-08-01 14:37:32.7980000 +00:00,10175
2012-12-01,2013-02-28,90,neighborhood,1,41923,0,"Warrenville, IL - Forest Preserve",Warrenville,Illinois,IL,All Residential,-1,290000.0000,NULL,-0.09375,384900.0000,NULL,0.3229077161,90.6250,NULL,-0.3447640598,137.8088,NULL,0.1852631389,1,0.0000,-0.7500,1,NULL,0.0000,1,NULL,-0.5000,3,NULL,-0.5714,NULL,NULL,NULL,831.0000,NULL,659.5000,0.8926,NULL,-0.01294345087,0.0000,NULL,0,NULL,NULL,NULL,0.0000,NULL,0,"Chicago, IL",16984,2025-08-01 14:37:32.7980000 +00:00,10176
2013-08-01,2013-10-31,90,neighborhood,1,182153,0,"Baltimore, MD - Christopher",Baltimore,Maryland,MD,Single Family Residential,6,149950.0000,-0.09066100667,0.4280952381,189900.0000,0,0.3820960699,120.7087,0.09816846556,0.07117795832,107.2881,-0.125125319,0.02513066107,4,-0.4286,-0.4286,5,-0.3750,-0.2857,9,0.2857,-0.1000,10,-0.09090909091,0.0000,NULL,NULL,NULL,104.5000,50.5,55.5000,0.8888,-0.04699397664,-0.1126393635,0.0000,0,-0.4285714286,NULL,NULL,NULL,0.0000,-0.125,-0.1428571429,"Baltimore, MD",12580,2025-08-01 14:37:32.7980000 +00:00,10177
2012-08-01,2012-10-31,90,neighborhood,1,554766,0,"Petaluma, CA - A Street Historic District",Petaluma,California,CA,All Residential,-1,515000.0000,-0.3719512195,0.4265927978,579000.0000,0,0.9364548495,221.2199,-0.4331913712,-0.1328914051,258.5982,0,0.1796919948,1,0.0000,0.0000,1,0.0000,0.0000,2,0.0000,1.0000,1,0,0.0000,NULL,NULL,NULL,14.0000,-4,-36.0000,1.0321,-0.02327692708,0.229841906,1.0000,0,1,NULL,NULL,NULL,1.0000,0,1,"Santa Rosa, CA",42220,2025-08-01 14:37:32.7980000 +00:00,10178
2022-11-01,2023-01-31,90,neighborhood,1,394053,0,"Boynton Beach, FL - Boynton Lakes Plaza",Boynton Beach,Florida,FL,All Residential,-1,320000.0000,-0.2289156627,-0.05882352941,370000.0000,-0.06210392902,0.05729389913,251.4193,-0.07280818068,-0.03517679207,303.0303,0.1578530653,0.1332191524,5,-0.2857,-0.8077,4,-0.4286,-0.8182,7,-0.1250,-0.6111,10,0.25,1.0000,NULL,NULL,NULL,48.0000,5,13.5000,0.9755,-0.007669946838,-0.02915467538,0.0000,0,-0.5384615385,NULL,NULL,NULL,0.0000,-0.4285714286,-0.7272727273,"West Palm Beach, FL",48424,2025-08-01 14:37:32.7980000 +00:00,10179
2024-04-01,2024-06-30,90,neighborhood,1,161817,0,"Kansas City, KS - Armourdale",Kansas City,Kansas,KS,Single Family Residential,6,175000.0000,0.320754717,-0.121706399,170000.0000,0.1021069692,-0.09066595346,127.7372,0.01083032491,-0.240409467,161.2903,0.07462686567,0.1495214129,1,-0.5000,-0.5000,NULL,NULL,NULL,5,0.2500,-0.1667,NULL,NULL,NULL,NULL,NULL,NULL,51.0000,10,26.5000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,0,-0.6666666667,"Kansas City, MO",28140,2025-08-01 14:37:32.7980000 +00:00,10180
2017-08-01,2017-10-31,90,neighborhood,1,765909,0,"Dallas, TX - South Side",Dallas,Texas,TX,Townhouse,13,492789.0000,0.01605979381,NULL,525000.0000,0.01449275362,NULL,220.4105,0.1397720659,NULL,209.0800,0.01449275362,NULL,3,2.0000,NULL,2,1.0000,NULL,1,-0.5000,NULL,5,-0.1666666667,NULL,NULL,NULL,NULL,100.0000,-175,NULL,0.9221,0.06367862369,NULL,0.0000,0,NULL,NULL,NULL,NULL,0.0000,0,NULL,"Dallas, TX",19124,2025-08-01 14:37:32.7980000 +00:00,10181
2016-02-01,2016-04-30,90,neighborhood,1,2997,0,"Baltimore, MD - Westgate",Baltimore,Maryland,MD,Townhouse,13,104000.0000,-0.1578947368,-0.3827893175,150000.0000,NULL,0.6224986479,89.6552,-0.206380171,-0.3529929397,99.5772,NULL,0.328393654,1,-0.7500,0.0000,2,0.0000,1.0000,2,NULL,-0.6667,2,NULL,-0.7143,NULL,NULL,NULL,173.0000,141,26.0000,0.9123,-0.05478822298,-0.07947915699,0.0000,-0.25,0,NULL,NULL,NULL,0.0000,0,0,"Baltimore, MD",12580,2025-08-01 14:37:32.7980000 +00:00,10182
2013-09-01,2013-11-30,90,neighborhood,1,186381,0,"Worcester, MA - Shrewsbury Street",Worcester,Massachusetts,MA,Single Family Residential,6,99000.0000,-0.4980988593,-0.0991810737,172200.0000,0.5726027397,0.915461624,82.2259,-0.3409863999,0.1013334381,113.4808,0.1918077121,0.307743391,3,-0.2500,0.0000,1,-0.7500,-0.7500,2,-0.3333,-0.3333,3,0,0.0000,NULL,NULL,NULL,199.0000,113,113.0000,0.9674,0.02901899316,0.002817516588,0.3333,0.3333333333,0,NULL,NULL,NULL,0.0000,0,-0.5,"Worcester, MA",49340,2025-08-01 14:37:32.7980000 +00:00,10183
2020-12-01,2021-02-28,90,neighborhood,1,108327,0,"Las Vegas, NV - Canyon Gate",Las Vegas,Nevada,NV,Single Family Residential,6,1037000.0000,0.04273504274,0.2607902736,759900.0000,-0.02508178844,-0.01935733643,288.4563,0.1534614893,0.4843653569,266.6879,0.02442002442,0.3133060583,4,-0.3333,-0.3333,4,0.0000,-0.3333,3,-0.2500,-0.5714,1,-0.5,-0.8571,NULL,NULL,NULL,62.5000,-31.5,-147.0000,0.9593,-0.006684180273,0.05666186146,0.0000,0,0,NULL,NULL,NULL,0.5000,0,0.5,"Las Vegas, NV",29820,2025-08-01 14:37:32.7980000 +00:00,10184
2015-06-01,2015-08-31,90,neighborhood,1,2529,0,"Boston, MA - South End",Boston,Massachusetts,MA,Multi-Family (2-4 Unit),4,2202500.0000,0.6314814815,NULL,2897500.0000,0.05459508644,NULL,711.4116,0.5129352458,NULL,930.9153,0.03633172017,NULL,2,1.0000,NULL,3,-0.4000,NULL,4,-0.3333,NULL,2,-0.3333333333,NULL,NULL,NULL,NULL,4.0000,3,NULL,1.0009,0.01910760358,NULL,0.5000,0.5,NULL,NULL,NULL,NULL,0.6667,-0.1333333333,NULL,"Boston, MA",14454,2025-08-01 14:37:32.7980000 +00:00,10185
2024-04-01,2024-06-30,90,neighborhood,1,762870,0,"Claremont, CA - North Claremont",Claremont,California,CA,Single Family Residential,6,1253000.0000,0.01211631664,0.1390909091,1250000.0000,0,0.1904761905,491.9770,0.02121915563,0.08394504537,476.5507,0,-0.02442866527,12,0.2000,0.0909,12,-0.1429,-0.0769,13,-0.1333,0.1818,4,-0.5,-0.3333,NULL,NULL,NULL,33.0000,16,-10.0000,1.0199,-0.001190692034,0.02175684773,0.7500,-0.05,0.2954545455,NULL,NULL,NULL,0.6667,0.09523809524,0.2820512821,"Los Angeles, CA",31084,2025-08-01 14:37:32.7980000 +00:00,10186
2025-05-01,2025-07-31,90,neighborhood,1,218878,0,"Naples, FL - Grey Oaks",Naples,Florida,FL,Single Family Residential,6,3815000.0000,0.1220588235,0.2111111111,4022500.0000,0.05163398693,-0.4791194561,1078.8127,0.1105424972,0.1264433105,1195.6433,-0.0703292356,-0.2021913829,6,-0.4545,-0.5385,3,-0.5714,-0.7000,4,0.0000,0.0000,8,0.3333333333,-0.1111,NULL,NULL,NULL,77.0000,43,3.0000,0.9150,0.006322552126,-0.0307187178,0.0000,0,0,NULL,NULL,NULL,0.0000,0,0,"Naples, FL",34940,2025-08-01 14:37:32.7980000 +00:00,10187
2022-09-01,2022-11-30,90,neighborhood,1,131748,0,"Lakeland, FL - Lake Hollingsworth",Lakeland,Florida,FL,Single Family Residential,6,377500.0000,0.001326259947,0.03424657534,450000.0000,0.1644455945,0.2564567918,224.5774,-0.03784554701,0.1322168163,230.0613,0.08667160666,0.1918841008,12,-0.2000,-0.2500,9,-0.4000,-0.5714,13,-0.0714,-0.2778,10,-0.1666666667,-0.0909,NULL,NULL,NULL,22.0000,5,3.0000,0.9626,-0.01259888427,-0.01022561812,0.0833,-0.05,-0.04166666667,NULL,NULL,NULL,0.7778,0.1111111111,0.3492063492,"Lakeland, FL",29460,2025-08-01 14:37:32.7980000 +00:00,10188
2021-02-01,2021-04-30,90,neighborhood,1,76507,0,"Palm Harbor, FL - Fox Chase",Palm Harbor,Florida,FL,Condo/Co-op,3,126500.0000,0.003968253968,0.2974358974,127750.0000,0.05578512397,0.1613636364,157.2739,0.07595856102,0.3480621606,152.6851,0.09353934603,0.2958704534,3,0.5000,-0.5714,4,0.0000,-0.4286,4,0.3333,-0.4286,NULL,NULL,NULL,NULL,NULL,NULL,14.5000,-4.5,-21.5000,0.9901,0.004938271605,0.02914716537,0.0000,0,0,NULL,NULL,NULL,1.0000,0.25,0.8571428571,"Tampa, FL",45300,2025-08-01 14:37:32.7980000 +00:00,10189
2017-10-01,2017-12-31,90,neighborhood,1,368927,0,"Houston, TX - Campbell Place",Houston,Texas,TX,All Residential,-1,995000.0000,NULL,-0.02391171061,NULL,NULL,NULL,386.2463,NULL,0.7329604551,NULL,NULL,NULL,2,0.0000,0.0000,2,NULL,0.0000,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,558.0000,NULL,363.0000,0.9084,NULL,-0.06333283449,0.0000,NULL,0,NULL,NULL,NULL,0.0000,NULL,0,"Houston, TX",26420,2025-08-01 14:37:32.7980000 +00:00,10190
2016-02-01,2016-04-30,90,neighborhood,1,2994,0,"Baltimore, MD - West Forest Park",Baltimore,Maryland,MD,Townhouse,13,36237.0000,0.5122694266,0.9587567568,74949.5000,0.0823032491,4.030167785,20.3770,0.07828048488,0.2226194277,53.2610,0.2225425351,3.913326718,2,0.0000,-0.3333,2,0.0000,-0.5000,6,2.0000,1.0000,8,0.6,0.1429,NULL,NULL,NULL,272.0000,30.5,191.0000,1.2638,-0.2629846154,0.292356044,1.0000,0.5,0.6666666667,NULL,NULL,NULL,0.0000,0,0,"Baltimore, MD",12580,2025-08-01 14:37:32.7980000 +00:00,10191
2016-10-01,2016-12-31,90,neighborhood,1,111613,0,"San Jose, CA - Ashbridge",San Jose,California,CA,All Residential,-1,738000.0000,-0.016,NULL,721999.5000,-0.004137247086,NULL,494.5221,0.008520752787,NULL,468.7475,-0.00847071418,NULL,2,0.0000,NULL,3,0.5000,NULL,4,0.3333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.5000,8.5,NULL,1.0222,0.005155308299,NULL,1.0000,0,NULL,NULL,NULL,NULL,0.6667,0.1666666667,NULL,"San Jose, CA",41940,2025-08-01 14:37:32.7980000 +00:00,10192
2019-04-01,2019-06-30,90,neighborhood,1,39731,0,"Wilmette, IL - Gross Point",Wilmette,Illinois,IL,Condo/Co-op,3,148500.0000,0,0.005076142132,169250.0000,0.0749444268,0.06446540881,155.2072,0.003040043856,0.1631693465,172.7273,0.07345977371,0.1949685535,10,0.2500,0.0000,12,0.2000,0.0909,12,-0.1429,-0.2941,7,-0.2222222222,-0.4615,NULL,NULL,NULL,30.0000,-19.5,10.0000,0.9764,0.01746809673,0.02016399,0.1000,0.1,0,NULL,NULL,NULL,0.5833,-0.1166666667,0.2196969697,"Chicago, IL",16984,2025-08-01 14:37:32.7980000 +00:00,10193
2023-12-01,2024-02-29,90,neighborhood,1,105850,0,"Tucson, AZ - Broadway-Northeast",Tucson,Arizona,AZ,Single Family Residential,6,264400.0000,0,NULL,NULL,NULL,NULL,204.2307,0,NULL,NULL,NULL,NULL,2,0.0000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.5000,0,NULL,0.9287,0,NULL,0.0000,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tucson, AZ",46060,2025-08-01 14:37:32.7980000 +00:00,10194
2012-10-01,2012-12-31,90,neighborhood,1,572285,0,"Flagstaff, AZ - Country Club Estates",Flagstaff,Arizona,AZ,Single Family Residential,6,328745.0000,-0.01867164179,-0.2030424242,374500.0000,0.07,0.3048780488,142.1053,-0.0898833637,0.09788653635,140.2060,-0.06529349556,0.04823245434,11,0.1000,-0.0833,10,0.1111,-0.1667,6,-0.3333,-0.4000,16,-0.2727272727,-0.1111,NULL,NULL,NULL,175.0000,55.5,16.0000,0.9472,-0.005250866045,0.01654672931,0.0000,0,0,NULL,NULL,NULL,0.0000,0,0,"Flagstaff, AZ",22380,2025-08-01 14:37:32.7980000 +00:00,10195
2023-02-01,2023-04-30,90,neighborhood,1,548592,0,"Arvada, CO - Northwest Arvada",Arvada,Colorado,CO,Condo/Co-op,3,446250.0000,-0.01490066225,-0.005571030641,524975.0000,0.04995,0.2352352941,292.8150,-0.01490066225,-0.2003435496,220.4232,-0.1094903339,-0.3433982311,2,1.0000,-0.5000,5,0.6667,0.6667,4,0.3333,0.3333,NULL,NULL,NULL,NULL,NULL,NULL,66.5000,-20.5,62.5000,0.9892,0.01079913607,-0.07225040973,0.0000,0,-1,NULL,NULL,NULL,0.2000,0.2,-0.8,"Denver, CO",19740,2025-08-01 14:37:32.7980000 +00:00,10196
2024-11-01,2025-01-31,90,neighborhood,1,557456,0,"Tampa, FL - Hyde Park Historic District",Tampa,Florida,FL,Single Family Residential,6,1150000.0000,-0.1481481481,-0.5095948827,1749000.0000,-0.2148148148,-0.2312087912,434.7826,-0.3654589372,-0.1660331881,662.6849,-0.09296881165,-0.06583280201,3,-0.5714,-0.4000,2,-0.6000,-0.6000,5,-0.1667,0.0000,8,0.1428571429,0.1429,NULL,NULL,NULL,115.0000,17,105.0000,0.8786,-0.05293213386,-0.08466082035,0.0000,0,0,NULL,NULL,NULL,0.0000,-0.2,-0.4,"Tampa, FL",45300,2025-08-01 14:37:32.7980000 +00:00,10197
2016-06-01,2016-08-31,90,neighborhood,1,113760,0,"Oxnard, CA - Riverpark",Oxnard,California,CA,Single Family Residential,6,507600.0000,0.06975763962,0.06863157895,501750.0000,0.005511022044,0.05921469284,271.2064,0.0003313953471,0.1654095396,242.7538,-0.0007808289881,-0.02217339328,11,-0.4500,0.5714,9,-0.1818,-0.4000,6,-0.5000,-0.5714,3,-0.7,-0.5714,NULL,NULL,NULL,42.0000,5.5,16.0000,1.0088,0.003111722074,0.01273896899,0.3636,0.06363636364,-0.06493506494,NULL,NULL,NULL,0.0000,-0.2727272727,-0.1333333333,"Oxnard, CA",37100,2025-08-01 14:37:32.7980000 +00:00,10198
2015-03-01,2015-05-31,90,neighborhood,1,146832,0,"Atlanta, GA - Piedmont Heights",Atlanta,Georgia,GA,Single Family Residential,6,415000.0000,0.02722772277,-0.4236111111,454000.0000,-0.01089324619,-0.3843650417,320.5128,0.1499571053,0.2232905983,300.5700,0.01516438661,0.1022402158,7,0.7500,0.0000,11,0.1000,-0.1538,10,-0.0909,-0.1667,5,0,-0.4444,NULL,NULL,NULL,16.0000,8.5,2.0000,1.0455,-0.04359158651,0.06340921679,0.5714,-0.1785714286,0.5714285714,NULL,NULL,NULL,0.6364,-0.06363636364,0.0979020979,"Atlanta, GA",12060,2025-08-01 14:37:32.7980000 +00:00,10199
2012-04-01,2012-06-30,90,neighborhood,1,98774,0,"Mesa, AZ - Golden Hills",Mesa,Arizona,AZ,All Residential,-1,119000.0000,0,0.353811149,126250.0000,0.01,0.3219895288,67.1925,0.01453359454,0.1628774888,93.8038,0.1268568353,0.4638458277,32,0.0000,0.0323,27,-0.2059,-0.3077,22,-0.1852,-0.2143,16,0.06666666667,-0.2727,NULL,NULL,NULL,40.0000,-6,-87.5000,0.9743,0.00766726039,0.02206519665,0.2188,0.0625,0.154233871,NULL,NULL,NULL,0.5556,0.08496732026,0.2991452991,"Phoenix, AZ",38060,2025-08-01 14:37:32.7980000 +00:00,10200
2024-08-01,2024-10-31,90,neighborhood,1,765800,0,"Santa Cruz, CA - Westlake",Santa Cruz,California,CA,Single Family Residential,6,1875000.0000,0.02459016393,-0.1071428571,1489500.0000,0.02741852043,-0.1212389381,936.5634,0.1965493523,0.1560347708,744.0060,0.001805034045,-0.2203139854,1,-0.6667,-0.6667,2,-0.5000,-0.3333,3,-0.2500,-0.4000,3,-0.25,-0.2500,NULL,NULL,NULL,15.0000,-15,-3.0000,1.2588,0.2091777578,0.292347559,1.0000,0.6666666667,0.6666666667,NULL,NULL,NULL,0.0000,0,0,"Santa Cruz, CA",42100,2025-08-01 14:37:32.7980000 +00:00,10201
2016-12-01,2017-02-28,90,neighborhood,1,93256,0,"Independence, MO - Rockwood",Independence,Missouri,MO,Single Family Residential,6,69000.0000,-0.06756756757,0.4680851064,90000.0000,-0.1428571429,0.3846153846,53.6481,-0.1851445084,0.3696633215,74.8596,0.1540847378,0.6101608784,6,-0.1429,-0.4000,NULL,NULL,NULL,15,0.6667,2.0000,NULL,NULL,NULL,NULL,NULL,NULL,34.0000,-15,-57.5000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2308,0.1307692308,0.1398601399,"Kansas City, MO",28140,2025-08-01 14:37:32.7980000 +00:00,10202
2018-12-01,2019-02-28,90,neighborhood,1,351309,0,"New Orleans, LA - Palmer Park",New Orleans,Louisiana,LA,All Residential,-1,280000.0000,-0.5994277539,0.09055501461,339900.0000,0.1350809818,0.2270758123,179.6407,-0.03573498165,0.1603954756,203.1432,0.02129394763,-0.01737057738,3,0.0000,-0.7000,4,-0.3333,-0.5556,5,-0.3750,-0.1667,6,-0.25,-0.3333,NULL,NULL,NULL,184.0000,51,118.5000,0.9771,0.02721597398,0.00817415098,0.3333,0.3333333333,0.3333333333,NULL,NULL,NULL,0.2500,-0.08333333333,0.02777777778,"New Orleans, LA",35380,2025-08-01 14:37:32.7980000 +00:00,10203
2023-03-01,2023-05-31,90,neighborhood,1,547761,0,"Alexandria, VA - Rosemont Historic District",Alexandria,Virginia,VA,Condo/Co-op,3,310000.0000,0,0.06933425319,NULL,NULL,NULL,574.0741,0,0.3228060762,NULL,NULL,NULL,1,0.0000,-0.6667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.0000,0,21.0000,0.9779,0,-0.01792614512,0.0000,0,-0.3333333333,NULL,NULL,NULL,NULL,NULL,NULL,"Washington, DC",47894,2025-08-01 14:37:32.7980000 +00:00,10204
2016-10-01,2016-12-31,90,neighborhood,1,130358,0,"Fort Lauderdale, FL - Durrs",Fort Lauderdale,Florida,FL,Multi-Family (2-4 Unit),4,135000.0000,0,-0.2116788321,149000.0000,0,0.007096992227,113.6364,0.1056511057,0.1122998364,125.4209,0,0.1423067432,1,-0.6667,-0.5000,1,-0.5000,-0.5000,1,0.0000,-0.5000,3,-0.25,-0.5000,NULL,NULL,NULL,48.0000,-11,-57.0000,0.9060,-0.03763982103,-0.09395973154,0.0000,0,0,NULL,NULL,NULL,0.0000,0,0,"Fort Lauderdale, FL",22744,2025-08-01 14:37:32.7980000 +00:00,10205
2015-05-01,2015-07-31,90,neighborhood,1,46237,0,"Eugene, OR - Bethel",Eugene,Oregon,OR,All Residential,-1,181000.0000,-0.005767646251,-0.05729166667,189000.0000,0.02162162162,0.01069518717,132.3529,0.01933366626,0.008036935705,131.7829,-0.04776664278,0.01607272183,123,-0.0081,0.5185,115,-0.1353,0.2778,125,0.0246,-0.0385,65,0.1206896552,-0.3158,NULL,NULL,NULL,25.0000,-3,3.0000,0.9937,-0.0004141489472,0.004126916411,0.3171,-0.03776553895,0.07015959048,NULL,NULL,NULL,0.3826,-0.05348152991,0.07149758454,"Eugene, OR",21660,2025-08-01 14:37:32.7980000 +00:00,10206
2013-10-01,2013-12-31,90,neighborhood,1,766018,0,"Roanoke, VA - Roanoke Downtown Historic District",Roanoke,Virginia,VA,Condo/Co-op,3,460000.0000,NULL,NULL,NULL,NULL,NULL,173.9788,NULL,NULL,NULL,NULL,NULL,1,0.0000,NULL,1,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,313.0000,NULL,NULL,0.8379,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,"Roanoke, VA",40220,2025-08-01 14:37:32.7980000 +00:00,10207
2019-04-01,2019-06-30,90,neighborhood,1,762466,0,"Biloxi, MS - West Biloxi",Biloxi,Mississippi,MS,Condo/Co-op,3,240000.0000,-0.1011235955,0.9315895372,268950.0000,0.2523894118,-0.03394396552,184.8998,-0.0373651772,0.4929137335,195.3749,0.08237401206,0.004864443086,13,0.0000,0.0833,13,0.0000,0.0833,16,0.1429,-0.1579,20,-0.09090909091,-0.2857,NULL,NULL,NULL,175.0000,17,39.0000,0.9503,-0.007788177798,-0.006342849116,0.0000,0,-0.08333333333,NULL,NULL,NULL,0.0000,0,0,"Gulfport, MS",25060,2025-08-01 14:37:32.7980000 +00:00,10208
2015-09-01,2015-11-30,90,neighborhood,1,548067,0,"Chicago, IL - Norwood Park West",Chicago,Illinois,IL,All Residential,-1,279000.0000,-0.06375838926,0.1238670695,324450.0000,0.1591639871,0.07273929575,205.2889,-0.02307992545,-0.0257625957,221.8519,-0.03380207602,-0.09679767509,16,-0.2000,-0.2000,17,-0.1500,0.2143,20,-0.0909,-0.0909,17,0,-0.2273,NULL,NULL,NULL,34.0000,4.5,5.0000,0.9441,-0.02569384883,-0.01096250106,0.0625,-0.1375,-0.0375,NULL,NULL,NULL,0.2353,0.03529411765,0.02100840336,"Chicago, IL",16984,2025-08-01 14:37:32.7980000 +00:00,10209
2016-05-01,2016-07-31,90,neighborhood,1,550715,0,"West Jordan, UT - Jordan Oaks",West Jordan,Utah,UT,Single Family Residential,6,255000.0000,0.0303030303,0.1038961039,239900.0000,-0.0404,0.1034958602,111.4551,0.04665964703,0.009030831718,114.1553,-0.03294651194,0.04068135279,27,0.1739,0.5000,29,-0.1212,0.6111,31,0.0000,0.4091,11,0.375,0.1000,NULL,NULL,NULL,7.0000,-16,-15.0000,1.0038,-0.003951080112,-0.004263421873,0.4074,0.01610305958,-0.03703703704,NULL,NULL,NULL,0.7241,0.08777429467,0.724137931,"Salt Lake City, UT",41620,2025-08-01 14:37:32.7980000 +00:00,10210
2018-03-01,2018-05-31,90,neighborhood,1,180958,0,"Norfolk, VA - Sewells Gardens",Norfolk,Virginia,VA,All Residential,-1,215000.0000,-0.009216589862,0.5093015093,180000.0000,-0.05263157895,0.44,124.4177,-0.001786851603,0.4628269471,111.6667,0.001411468179,0.1166666667,24,0.1429,0.2000,22,0.0476,-0.0833,27,0.0800,-0.2286,16,-0.2,-0.5294,NULL,NULL,NULL,43.5000,-2.5,-63.5000,0.9708,-0.01903746828,-0.02301078475,0.1667,-0.119047619,-0.1833333333,NULL,NULL,NULL,0.1818,-0.05627705628,-0.02651515152,"Virginia Beach, VA",47260,2025-08-01 14:37:32.7980000 +00:00,10211
2019-01-01,2019-03-31,90,neighborhood,1,350858,0,"Tempe, AZ - Alameda Meadows East",Tempe,Arizona,AZ,Single Family Residential,6,387500.0000,0,0.4351851852,313900.0000,-0.003175611305,0.1625925926,190.1374,0,0.1549085887,168.8338,-0.03357219828,0.02550884092,1,0.0000,0.0000,4,0.3333,3.0000,4,-0.2000,3.0000,3,-0.25,NULL,NULL,NULL,NULL,20.0000,0,18.0000,0.9337,0,-0.06626506024,0.0000,0,0,NULL,NULL,NULL,0.0000,0,-1,"Phoenix, AZ",38060,2025-08-01 14:37:32.7980000 +00:00,10212
2020-04-01,2020-06-30,90,neighborhood,1,761970,0,"Wichita, KS - Overbrook",Wichita,Kansas,KS,Single Family Residential,6,384400.0000,0,0.2824020017,NULL,NULL,NULL,101.6662,0.09362697185,0.2477912928,NULL,NULL,NULL,1,-0.6667,-0.5000,1,-0.6667,-0.5000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.0000,0,-30.0000,0.9961,0.004092030196,0.00526862862,0.0000,0,0,NULL,NULL,NULL,0.0000,0,0,"Wichita, KS",48620,2025-08-01 14:37:32.7980000 +00:00,10213
